col0,col1,col2,col3
SO Soest,Netherlands,Soest,Soest
Combinatie Sportclub Wilnis,Netherlands,De Ronde Venen,De Ronde Venen
vv Rigtersbleek,Netherlands,Enschede,Enschede
Zwaluwen '30,Netherlands,Koggenland,Koggenland
SV Diemen,Netherlands,Diemen,Diemen
ASV Arsenal,Netherlands,Amsterdam,Amsterdam
SV TOP,Netherlands,Oss,Oss
AFC '34,Netherlands,Alkmaar,Alkmaar
VV De Meern,Netherlands,Utrecht,Utrecht
VV Dilettant,Netherlands,Krimpenerwaard,Krimpenerwaard
Excelsior Maassluis,Netherlands,Maassluis,Maassluis
