col0,col1,col2
Pencoed RFC,rugby union,1888-01-01
Penclawdd RFC,rugby union,1888-01-01
Penallta RFC,rugby union,1952-01-01
Parkmore RFC,rugby union,1907-01-01
Los Tordos Rugby Club,rugby union,1961-02-08
Stade Niçois,rugby union,2012-01-01
Craigieburn Phoenix,rugby union,2008-01-01
Gold Coast Eagles,rugby union,1965-01-01
Edinburgh Wanderers,rugby union,1868-01-01
Newbridge RFC,rugby union,1888-01-01
Bangor RFC,rugby union,1876-01-01
RC Tatra Smíchov,rugby union,1958-01-01
RC Říčany,rugby union,1944-01-01
RC Sparta Prague,rugby union,1928-08-28
SV Odin Hannover,rugby union,1905-01-01
Instonians,rugby union,1919-01-01
Gent RFC,rugby union,1969-01-01
RC Rottweil,rugby union,1970-01-01
Velencei Kék Cápák RK,rugby union,2004-01-01
Szentesi VSC 91-esek Rögbi Szakosztály,rugby union,1991-01-01
