col0,col1,col2,col3
Kaihua Temple,Buddhist temple,1724-01-01,Taiwan
Yanqing Temple,Buddhist temple,1115-01-01,People's Republic of China
Guangzong Temple,Buddhist temple,1981-01-01,People's Republic of China
Guangren Temple,Buddhist temple,1705-01-01,People's Republic of China
Chongsheng Temple,Buddhist temple,1979-01-01,People's Republic of China
Chongshan Temple,Buddhist temple,1381-01-01,People's Republic of China
Baotong Temple,Buddhist temple,1952-01-01,People's Republic of China
Hongfu Temple,Buddhist temple,1672-01-01,People's Republic of China
Tiantai Temple,Buddhist temple,1890-01-01,People's Republic of China
Dizang Temple,Buddhist temple,1938-01-01,People's Republic of China
Enkaku-ji,Buddhist temple,1494-01-01,Japan
Yuanming Jiangtang,Buddhist temple,1934-01-01,People's Republic of China
Shandao Temple,Buddhist temple,1926-01-01,Taiwan
Huating Temple,Buddhist temple,1334-01-01,People's Republic of China
Xingguo Temple,Buddhist temple,1468-01-01,People's Republic of China
