col0,col1,col2
Yale Corinthian Yacht Club,1881-01-01,Connecticut
Riverside Yacht Club,1888-01-01,Connecticut
Yacht Club Santo Amaro,1930-08-08,São Paulo
Royal Maas Yacht Club,1851-01-01,Royal Maas Yacht Club
Dobson Yacht Club,1953-01-01,"Westmount, Nova Scotia"
Barrachois Harbour Yacht Club,1996-04-17,"Barrachois, Colchester County"
Armdale Yacht Club,1947-01-01,Halifax
Gatineau River Yacht Club,1962-09-02,Chelsea
Grosse Pointe Yacht Club,1914-01-01,Grosse Pointe Shores
Grand Rapids Yacht Club,1931-01-01,East Grand Rapids
Helsingfors Segelsällskap,1893-01-01,Liuskasaari
Erie Yacht Club,1895-01-01,Erie
Royal Gibraltar Yacht Club,1829-01-01,Coaling Island
Union Nationale pour la Course au Large,1971-01-01,Boulogne-Billancourt
Algoa Bay Yacht Club,1959-01-01,Port Elizabeth
Circolo Vela Gargnano,1950-01-01,Gargnano
Indian Harbor Yacht Club,1889-01-01,Greenwich
Southern Yacht Club,1849-01-01,New Orleans
Bellerive Yacht Club,1926-01-01,Tasmania
Bay of Quinte Yacht Club,1876-01-01,Belleville
