col0,col1,col2,col3
Brunel International,1975-01-01,Naamloze vennootschap,John M. Keynesplein
Kauno dujotiekio statyba,1964-01-01,joint-stock company,Kaunas
ArcelorMittal Temirtau,1995-01-01,privately held company,Temirtau
Tiszai Vegyi Kombinát Nyrt.,1953-01-01,privately held company,Tiszaújváros
Stupino Machine-Building Production Enterprise,1948-06-17,joint-stock company,Stupino
China Heilan Group,1988-01-01,joint-stock company,Jiangsu
"Shenzhen Rapoo Technology Co.,Ltd.",1956-01-01,joint-stock company,Shenzhen
Hantawi Group,2019-01-01,joint-stock company,Doha
Ezdan Holding Group,1960-01-01,joint-stock company,Doha
Galaxy Media & Entertainment,2013-01-01,joint-stock company,Hanoi
Pixels Garden,2011-01-01,joint-stock company,Ho Chi Minh City
HK Film,2005-01-01,joint-stock company,Ho Chi Minh City
Green City,2005-01-01,joint-stock company,Munich
Kufu Company,2018-10-01,joint-stock company,Tokyo
Scientific Research Institute of Parachute Construction,1946-01-01,joint-stock company,Moscow
Melchioni S.p.a.,1947-01-01,joint-stock company,Milan
Tebian Electric Apparatus,1988-01-01,joint-stock company,Changji
Chiayi Bus,1942-01-01,joint-stock company,Chiayi City
