col0,col1,col2,col3
square Pétrarque,rue Scheffer,82.0,16th arrondissement of Paris
square Mignot,rue Pétrarque,51.0,16th arrondissement of Paris
square Jouvenet,rue Lancret,25.0,16th arrondissement of Paris
square Jasmin,rue Jasmin,57.53,16th arrondissement of Paris
square Henry-Paté,rue François-Gérard,153.0,16th arrondissement of Paris
square Charles-Dickens,rue Charles-Dickens,35.0,16th arrondissement of Paris
square Antoine-Arnauld,rue Antoine-Arnauld,24.0,16th arrondissement of Paris
square Alfred-Dehodencq,rue Alfred-Dehodencq,37.0,16th arrondissement of Paris
square Jean-Paul-Laurens,avenue Théodore-Rousseau,27.0,16th arrondissement of Paris
square Leroy-Beaulieu,avenue Adrien-Hébrard,25.0,16th arrondissement of Paris
square Raynouard,Rue Raynouard,36.0,16th arrondissement of Paris
square La Fontaine,rue Jean-de-La-Fontaine,53.0,16th arrondissement of Paris
square Mozart,avenue Mozart,77.0,16th arrondissement of Paris
square Frédéric-Vallois,rue de Vouillé,40.0,15th arrondissement of Paris
square Marcel-Toussaint,rue de Dantzig,31.0,15th arrondissement of Paris
