col0,col1,col2,col3
Castres Olympique,Castres,French Rugby Federation,Labruguière
CRC Madrid,Madrid,Spanish Rugby Federation,Pozuelo de Alarcón
Saracens F.C.,London,Rugby Football Union,Hendon
Red Panthers,Treviso,Italian Rugby Federation,Treviso
Pontypridd RFC,Pontypridd,Welsh Rugby Union,Pontypridd
FC Auch Gers,Auch,French Rugby Federation,Auch
Aviron Bayonnais,Bayonne,French Rugby Federation,Bayonne
Exeter Chiefs,Exeter,Rugby Football Union,Exeter
Rugby Calvisano,Calvisano,Italian Rugby Federation,Calvisano
Stade Rochelais,La Rochelle,French Rugby Federation,La Rochelle
ASM Clermont Auvergne,Clermont-Ferrand,French Rugby Federation,Clermont-Ferrand
