col0,col1,col2
SV Saestum,Zeist,1926-01-06
HHC Hardenberg,Hardenberg,1954-01-01
Haaksbergse Sport Club 1921,Haaksbergen,1921-01-01
Sportclub Enschede,Enschede,1910-01-01
SV Overbos,Haarlemmermeer,1986-01-01
Koninklijke HFC,Haarlem,1879-01-01
A.V.V. De Volewijckers,Amsterdam,1920-01-01
Door Wilskracht Sterk,Amsterdam,1909-03-22
VV UNA,Veldhoven,1929-01-01
Dijkse Boys,Helmond,1948-01-01
VV Gemert,Gemert-Bakel,1912-01-01
JVC Cuijk,Cuijk,1931-04-01
GVVV,Veenendaal,1947-01-01
DOVO,Veenendaal,1933-01-01
