col0,col1,col2,col3,col4
Craighead County,Jonesboro,Arkansas,Thomas Craighead,0.8
Logan County,Booneville,Arkansas,James Logan,3.2
Bradley County,Warren,Arkansas,Hugh Bradley,0.6
Johnson County,Clarksville,Arkansas,Benjamin Johnson,3.4
Scott County,Waldron,Arkansas,Andrew Scott,0.6
Randolph County,Pocahontas,Arkansas,John Randolph of Roanoke,0.6
Chicot County,Lake Village,Arkansas,Lake Chicot,6.7
Crittenden County,Marion,Arkansas,Robert Crittenden,4.2
Lawrence County,Walnut Ridge,Arkansas,James Lawrence,0.8
White County,Searcy,Arkansas,Hugh Lawson White,0.7
Conway County,Morrilton,Arkansas,Henry Wharton Conway,1.8
Cleburne County,Heber Springs,Arkansas,Patrick Cleburne,6.5
Benton County,Bentonville,Arkansas,Thomas Hart Benton,4.1
Hempstead County,Hope,Arkansas,Edward Hempstead,1.8
Marion County,Yellville,Arkansas,Francis Marion,6.8
Baxter County,Mountain Home,Arkansas,Elisha Baxter,5.5
Perry County,Perryville,Arkansas,Oliver Hazard Perry,1.6
Carroll County,Berryville,Arkansas,Charles Carroll,1.4
Montgomery County,Mount Ida,Arkansas,Richard Montgomery,2.6
Pulaski County,Little Rock,Arkansas,Casimir Pulaski,5.9
