col0,col1,col2
"Embassy of Brazil, Washington, D.C.",Northwest,Embassy Row
"Embassy of Japan, Berlin",Mitte,Tiergarten
"Embassy of India, Berlin",Mitte,Tiergarten
Embassy of Nepal,Royal Borough of Kensington and Chelsea,Holland Park
"Embassy of Georgia, London",Royal Borough of Kensington and Chelsea,Holland Park
"Embassy of the Maldives, London",City of Westminster,Marylebone
"Embassy of Bolivia, London",City of Westminster,Belgravia
"Czech Embassy, Berlin",Mitte,Mitte
"Embassy of Turkey, Bamako",Bamako,Bamako
"Embassy of Vietnam, Berlin",Berlin,Berlin
"Embassy of the Netherlands, Berlin",Mitte,Mitte
"Embassy of Russia, Berlin",Mitte,Mitte
Belgian Embassy in Berlin,Mitte,Mitte
Embassy of France in Berlin,Mitte,Mitte
"Embassy of the United Kingdom, Berlin",Mitte,Mitte
"Embassy of France, Tehran",Tehran,Tehran
Australian Embassy Tokyo,Tokyo,Tokyo
"Embassy of Germany, Prague",Prague,Lobkowitz Palace
