col0,col1,col2
Baxter County,Izard County,"National Register of Historic Places listings in Baxter County, Arkansas"
Johnson County,Franklin County,"National Register of Historic Places listings in Johnson County, Arkansas"
Izard County,Baxter County,"National Register of Historic Places listings in Izard County, Arkansas"
Garland County,Perry County,"National Register of Historic Places listings in Garland County, Arkansas"
Fulton County,Izard County,"National Register of Historic Places listings in Fulton County, Arkansas"
Dallas County,Cleveland County,"National Register of Historic Places listings in Dallas County, Arkansas"
Crawford County,Franklin County,"National Register of Historic Places listings in Crawford County, Arkansas"
Cross County,St. Francis County,"National Register of Historic Places listings in Cross County, Arkansas"
Polk County,Montgomery County,"National Register of Historic Places listings in Polk County, Arkansas"
Newton County,Searcy County,"National Register of Historic Places listings in Newton County, Arkansas"
Nevada County,Hempstead County,"National Register of Historic Places listings in Nevada County, Arkansas"
