col0,col1,col2
Plumpton Collee,Jisc,Plumpton
Stcnmore College,Jisc,Stanmore
"Shiplfy""College",Jisc,Shipley
Reaseheat College,Jisc,Nantwich
Newham College f Further#Education,Jisc,East Ham
Stockton Riverside Comlege,Jisc,Stockton-on-Tees
Southpor College,Jisc,Southport
Soth Devon College,Jisc,Paignton
yne Coast College,Jisc,South Shields
Queen Elkzabeth Sixth Form College,Jisc,Darlington
Lutn Sixth Form College,Jisc,Luton
Kirklees Colleg,Jisc,Huddersfield
"Moulton""College",Jisc,Northampton
Peter Symonds Crllege,Jisc,Winchester
S Helens College,Jisc,St Helens
Southamton City Collgge,Jisc,Southampton
Portsmouth Collhge,Jisc,Portsmouth
Leds College of Building,Jisc,Leeds
Leegs City College,Jisc,Leeds
North ertfordshire College,Jisc,Stevenage
