col0,col1,col2,col3
Alpes-de-Haute-Provence,France,geography of Alpes-de-Haute-Provence,UTC+01:00
Alpes-Maritimes,France,geography of Alpes-Maritimes,UTC+01:00
Nièvre,France,geography of Nièvre,UTC+01:00
Marne,France,geography of Marne,UTC+01:00
Lozère,France,geography of Lozère,UTC+01:00
Loire-Atlantique,France,geography of Loire-Atlantique,UTC+01:00
Haute-Saône,France,geography of Haute-Saône,UTC+01:00
Haute-Marne,France,geography of Haute-Marne,UTC+01:00
Haute-Loire,France,geography of Haute-Loire,UTC+01:00
Gironde,France,geography of Gironde,UTC+01:00
Drôme,France,geography of Drôme,UTC+01:00
Creuse,France,geography of Creuse,UTC+01:00
Corrèze,France,geography of Corrèze,UTC+01:00
Charente-Maritime,France,geography of Charente-Maritime,UTC+01:00
Charente,France,geography of Charente,UTC+01:00
Orne,France,geography of Orne,UTC+01:00
Oise,France,geography of Oise,UTC+01:00
Isère,France,geography of Isère,UTC+01:00
Eure,France,geography of Eure,UTC+01:00
Hérault,France,geography of Hérault,UTC+01:00
