col0,col1,col2
University of Bristol Department of Philosophy,University of Bristol,Bristol
University of Bristol Department of Drama Theatre Film and Television,University of Bristol,Bristol
University of Bristol Department of Archaeology and Anthropology,University of Bristol,Bristol
University of Bristol Graduate School of Arts and Humanities,University of Bristol,Bristol
University of Bristol Department of Mechanical Engineering,University of Bristol,Bristol
University of Bristol Department of Civil Engineering,University of Bristol,Bristol
University of Bristol Department of Aerospace Engineering,University of Bristol,Bristol
University of Bristol School of Earth Sciences,University of Bristol,Bristol
University of Bristol Centre for Child and Adolescent Health,University of Bristol,Bristol
Queen's University Belfast School of Medicine Dentistry and Biomedical Sciences,Queen's University Belfast,Belfast
Queen's University Belfast Queen's University Management School,Queen's University Belfast,Belfast
University of Warwick Business and Leisure Services,University of Warwick,Coventry
Inter-Disciplinary Ethics Applied,"Faculty of Arts, University of Leeds",17 Blenheim Terrace
School of Computing,Faculty of Engineering,E.C. Stoner Building
School of Healthcare,Faculty of Medicine and Health,Baines Wing
School of Sociology and Social Policy,Faculty of Social Sciences,Social Sciences Building
School of Chemistry,Faculty of Mathematics and Physical Sciences,Chemistry Building
School of Mechanical Engineering,Faculty of Engineering,Mechanical Engineering building
School of Electronic and Electrical Engineering,Faculty of Engineering,Electronic and Electrical Engineering building
School of Civil Engineering,Faculty of Engineering,Civil Engineering Building
