col0,col1,col2,col3,col4
University of Orléans,Ary Bruand,Orléans,European University Association,Old University of Orléans
Lumière University Lyon 2,Nathalie Dompnier,Lyon,Coimbra Group,University of Lyon (1896-1969)
University of Rennes 1,David Alis,Rennes,European University Association,University of Rennes
University of Rennes 2 - Upper Brittany,Olivier David,Rennes,European University Association,University of Rennes
University of Strasbourg,Michel Deneken,Strasbourg,Utrecht Network,Marc Bloch University
Grenoble Alpes University,Yassine Lakhnech,Grenoble,European University Association,Joseph Fourier University
University of Montpellier,Philippe Augé,Montpellier,Coimbra Group,Montpellier 2 University
University Toulouse I - Capitole,Corinne Mascala,Toulouse,European University Association,University of Toulouse (1896-1969)
Paris 12 Val de Marne University,Jean-Luc Dubois-Randé,Seine-et-Marne,European University Association,University of Paris (1896-1968)
University of Paris III: Sorbonne Nouvelle,Jamil Dakhlia,Paris,European University Association,University of Paris (1896-1968)
Panthéon-Assas University,Guillaume Leyte,Paris,European University Association,University of Paris (1896-1968)
Paris-Sorbonne University - Paris IV,Barthélémy Jobert,Paris,European University Association,University of Paris (1896-1968)
University of Bordeaux,José Manuel Tunon de Lara,Bordeaux,European University Association,Montesquieu University – Bordeaux IV
Bordeaux Montaigne University,Hélène Velasco-Graciet,Pessac,European University Association,University of Bordeaux
University Toulouse - Jean Jaurès,Daniel Lacroix,Toulouse,European University Association,University of Toulouse (1896-1969)
University of Paris-Sud,Alain Sarfati,Orsay,European University Association,University of Paris (1896-1968)
Paris 13 University,Jean-Pierre Astruc,Villetaneuse,European University Association,University of Paris (1896-1968)
Paris Diderot University,Christine Clerici,Paris,European University Association,University of Paris (1896-1968)
University of Paris VI: Pierre-and-Marie-Curie University,Jean Chambaz,Paris,European University Association,University of Paris (1896-1968)
Paul-Valéry-Montpellier University,Patrick Gilli,Montpellier,European University Association,University of Montpellier (1896-1971)
