col0,col1,col2,col3
Norte Vista High School,Alvord Unified School District,1961-09-01,state school
Natomas High School,Natomas Unified School District,1997-01-01,state school
Mountain View High School,Alpine School District,1980-01-01,state school
Mission San Jose High School,Fremont Unified School District,1964-01-01,state school
Middletown High School,Frederick County Public Schools,1974-04-01,state school
Norte Vista High School,Alvord Unified School District,1961-09-01,high school
Natomas High School,Natomas Unified School District,1997-01-01,high school
Mountain View High School,Alpine School District,1980-01-01,high school
Mission San Jose High School,Fremont Unified School District,1964-01-01,high school
Middletown High School,Frederick County Public Schools,1974-04-01,high school
Martin Luther King High School,Riverside Unified School District,1999-08-01,state school
