col0,col1,col2,col3
Olentangy Park,United States of America,former building or structure,1880-01-01
Koningin Juliana Toren,Netherlands,ensemble,1910-01-01
Roadside station Ai-land Yubetsu,Japan,roadside station in Japan,1998-04-17
Illa Fantasia,Spain,water park,1981-01-01
Legoland Japan,Japan,Legoland,2017-04-01
Majaland Kownaty,Poland,amusement park,2018-09-29
Camp Adventure,Denmark,amusement park,2013-01-01
Six Flags Power Plant,United States of America,amusement park,1985-07-01
Legoland Japan,Japan,amusement park,2017-04-01
Motiongate,United Arab Emirates,amusement park,2016-10-01
Taipei Children's Amusement Park,Taiwan,amusement park,2014-12-16
Fun Park Fyn,Denmark,amusement park,1978-01-01
Panarbora Park,Germany,amusement park,2015-01-01
