col0,col1,col2
BlackRock,52667000000,19033000000
ConocoPhillips,32064000000,36417000000
WarnerMedia,28370000000,44700000000
H&M,58546000000,210400000000
Telefónica,26980000000,48693000000
General Motors,40323000000,152356000000
Continental Barum,27353569000,55798949000
Hewlett-Packard,27127000000,111454000000
Kamaz,40764000000,156025000000
Maersk,33392000000,39019000000
Amazon,43549000000,232887000000
TogliattiAzot,68183869000,42180987000
Mobis Automotive System Czech,632970000,3570735000
