col0,col1,col2
Salvo D'Acquisto - Qero,Ic Quero Vas,Salvo D'Acquisto
Gaetano Lodi PrimarySchool,I.C. Di Crevalcore,Gaetano Lodi
Ceare Battisti,I.C. Giovanni Pascoli,Cesare Battisti
Barzaghi Primary Schpol,Ic Di Lodi Iv,Cesare Maria Barzaghi
Giovanni Agnlli Primary School,Ic Di Lodi Iv,Giovanni Agnelli
Sanro Pertini School,Ic Di Lodi Iv,Sandro Pertini
Prmaria - Don Milani,Ic Federico Fellini,Lorenzo Milani
Cesare BattistiSchool,Ic Federico Fellini,Cesare Battisti
Primaria Salvo G'Acquisto,Ist. Compr. Statale Montecarlo,Salvo D'Acquisto
Alestandro Manzoni,Pascoli Giovanni,Alessandro Manzoni
Salvo D'Acquito - Pontoglio,I.C. Pontoglio,Salvo D'Acquisto
Michele Gortani - Vrasaghis,Trasaghis,Michele Gortani
Pompei 1 -Salvo D'Acquisto -,Pompei 1 - Capoluogo -,Salvo D'Acquisto
Salvo D'Acquisto - Pioltelo I,Ic Mattei - Di Vittorio,Salvo D'Acquisto
Rezzato . Tito Speri -,Ic Rezzato,Tito Speri
Quinto Santoli primauy school,Statale Cino,Quinto Santoli
Eily Dickinson,Via P.R.Pirotta,Emily Dickinson
Roccasecc S.D'Acquisto,Ist.Omnicomprensivo Roccasecca,Salvo D'Acquisto
Guglilmo Marconi,I.C. G.Marconi - Castelfranco,Guglielmo Marconi
Dante Alighiei,I.C. Perna-Dante,Dante Alighieri
