col0,col1,col2
Montreal Royal,American Ultimate Disc League,Complexe sportif Claude-Robillard
Houston SaberCats,Major League Rugby,Aveva Stadium
San Diego Fleet,Alliance of American Football,SDCCU Stadium
Stanford Cardinal women's gymnastics,Pac-12 Conference,Maples Pavilion
Atlanta Blaze,Major League Lacrosse,Fifth Third Bank Stadium
Indianapolis Capitols,Continental Football League,Bush Stadium
Georgia Swarm,National Lacrosse League,Arena at Gwinnett Center
Boston Lobsters,World TeamTennis,Walter Brown Arena
West Torrens Football Club,South Australian National Football League,Jubilee Oval
Los Angeles Strings,World TeamTennis,The Forum
Dartmouth Big Green men's lacrosse,Ivy League,Scully-Fahey Field
Tasmanian Devils Football Club,Victorian Football League,York Park
Alabama Crimson Tide gymnastics,Southeastern Conference,Coleman Coliseum
Widnes Vikings,Championship,Halton Stadium
Wakefield Trinity,Super League,Belle Vue
Chesapeake Bayhawks,Major League Lacrosse,Navy–Marine Corps Memorial Stadium
Kolkata Knight Riders,Indian Premier League,Eden Gardens
Fort Worth Flyers,NBA G League,Fort Worth Convention Center
Chennai Super Kings,Indian Premier League,M. A. Chidambaram Stadium
Calgary Roughnecks,National Lacrosse League,Scotiabank Saddledome
