col0,col1,col2,col3
Fukagawa Kōtō Gakkō,Japan,Gangdong District,24
Tokyo Metropolitan Nogyo High School,Japan,Tokyo,15
Tokyo Metropolitan Tachikawa High School,Japan,Tokyo,24
Iwate Prefectural Shizukuishi High School,Japan,Shizukuishi,4
Oshima High School,Japan,Ōshima,9
Miyake High School,Japan,Miyake,6
Seiryo Junior-Senior High School,Japan,Fujinomiya,66
Tokyo Metropolitan Hino High School,Japan,Hino,24
Sumidagawa High School,Japan,Sumida-ku,24
"Tokyo Metropolitan both countries High School, Junior High School",Japan,Sumida-ku,9
Tokyo Metropolitan University Matsubara,Japan,Setagaya-ku,15
Tokyo Metropolitan Komatsugawa High School,Japan,Edogawa-ku,24
Tokyo Metropolitan Bunkyo High School,Japan,Bunkyō-ku,27
Tokyo Metropolitan Kogei High School,Japan,Bunkyō-ku,15
Toritsu Mukōgaoka Kōtō Gakkō,Japan,Bunkyō-ku,22
