col0,col1,col2
University Hospitals Bristol NHS Foundation Trust,Bristol General Hospital,City of Bristol
St Helens and Knowsley Teaching Hospitals NHS Trust,Whiston Hospital,Prescot
Atlantic Health System,Morristown Medical Center,Morristown
Western Sussex Hospitals NHS Foundation Trust,Southlands Hospital,Worthing
Saint Joseph Mercy Health System,Trinity Health,Ann Arbor
Sandwell and West Birmingham Hospitals NHS Trust,"City Hospital, Birmingham",West Bromwich
City Hospitals Sunderland NHS Foundation Trust,Sunderland Royal Hospital,Sunderland
Royal Cornwall Hospitals NHS Trust,Royal Cornwall Hospital,Truro
Christiana Care Health System,Christiana Hospital,Wilmington
South Tees Hospitals NHS Foundation Trust,James Cook University Hospital,Middlesbrough
Brighton and Sussex University Hospitals NHS Trust,Princess Royal Hospital,Brighton
University of Virginia Health System,University of Virginia Medical Center,Charlottesville
University Hospitals of Leicester,Glenfield Hospital,Leicester
NU Hospital Group,Norra Älvsborgs Länssjukhus,Trollhättan
Derby Hospitals NHS Foundation Trust,Derbyshire Children's Hospital,Derby
SSM Health Care,Cardinal Glennon Children's Hospital,St. Louis
Royal Liverpool and Broadgreen University Hospitals NHS Trust,Broadgreen Hospital,Liverpool
Assistance Publique-Hôpitaux de Marseille,Hôpital Nord Félix Houphouet Boigny,Marseille
Alameda Health System,Alameda Hospital,Oakland
Saskatoon Health Region,Royal University Hospital,Saskatoon
