col0,col1,col2,col3
The Enid,The Enid,1975-01-01,progressive rock
Noiseworks,Noiseworks,1986-01-01,alternative rock
Pussy Galore,Pussy Galore,1985-01-01,punk rock
The Georgia Satellites,The Georgia Satellites,1982-01-01,Southern rock
Slaughter,Slaughter,1988-01-01,glam metal
Night Ranger,Night Ranger,1982-01-01,hard rock
Vixen,Vixen,1980-01-01,hard rock
Miss B. Haven,Miss B. Haven,1986-01-01,rock music
DumDum Boys,DumDum Boys,1978-01-01,rock and roll
Mondo Generator,Mondo Generator,1997-01-01,punk rock
Johnny Kidd & the Pirates,Johnny Kidd and The Pirates,1959-01-01,rock and roll
Kane,Kane,1998-01-01,pop rock
The Move,The Move,1965-01-01,psychedelic rock
Sylar,Sylar,2011-01-01,post-hardcore
