col0,col1,col2,col3,col4
Istres Provence Handball,1970-01-01,handball,LNH Division 1,France
Cesson Rennes MHB,1968-01-01,handball,LNH Division 1,France
US Créteil Handball,1964-01-01,handball,LNH Division 1,France
US Ivry Handball,1947-01-01,handball,LNH Division 1,France
Sporting CP (Handball),1932-01-01,handball,Liga Portuguesa de Andebol,Portugal
Académico Basket Clube Braga/UMinho,1933-01-01,handball,Liga Portuguesa de Andebol,Portugal
Wisła Płock,1964-01-01,handball,Polish Ekstraklasa Men's Handball League,Poland
KIF Kolding Copenhagen,2012-01-01,handball,Danish Handball League,Denmark
Aarhus GF Håndbold,2001-01-01,handball,Danish Handball League,Denmark
BM Alcobendas,1994-01-01,handball,Liga ASOBAL,Spain
CB Alicante,1945-01-01,handball,Liga ASOBAL,Spain
CB Alzira,1989-01-01,handball,Liga ASOBAL,Spain
Strindheim IL,1948-01-17,association football,2. Divisjon,Norway
IF Fram Larvik,1894-01-01,association football,2. Divisjon,Norway
HC Motor Zaporozhye,1958-01-01,handball,USSR Men's Handball Championship,Ukraine
