col0,col1,col2
Art Institute of Pittsburgh,Pennsylvania,1921-01-01
Bradford School,Ohio,1911-01-01
Antonelli College,Ohio,1947-01-01
Dawn Career Institute,Delaware,1976-01-01
Berk Trade and Business School,New York,1940-01-01
Monroe College,New York,1933-01-01
Global Health College,Virginia,2004-01-01
Columbia College,Virginia,1999-01-01
Cooking and Hospitality Institute of Chicago,Chicago,1983-01-01
American Academy of Art,Chicago,1923-01-01
Culinary School of the Rockies,Colorado,1991-01-01
