col0,col1,col2,col3
Club Tijuana,association football club,women's association football,Caliente Stadium
Tiburones Rojos de Veracruz,sports club,women's association football,"Estadio Luis ""Pirata"" Fuente"
Växjö DFF,sports club,women's association football,Myresjöhus Arena
Confluence Queens F.C.,sports club,women's association football,Confluence Stadium
Pelican Stars F.C.,sports club,women's association football,U. J. Esuene Stadium
Henan Phoenix,sports club,women's sports,Luoyang Stadium
Guangdong Dolphins,sports club,women's sports,Dalang Arena
Pelican Stars F.C.,association football club,women's association football,U. J. Esuene Stadium
Olympiacos,basketball team,women's basketball,Peace and Friendship Stadium
Aris Thessalonikis B.C.,basketball team,women's basketball,Alexandreio Melathron
Beijing Great Wall,sports club,women's basketball,Shougang Gymnasium
