col0,col1,col2,col3
Bergviks church parish,Bergvik,Söderala church parish,Söderhamn Municipality
Bergsjön parish,Bergsjön,Nylöse church parish,Gothenburg Municipality
Bergum parish,Angered parish,Bergum socken,Gothenburg Municipality
Bergs parish,Berg,Berg socken,Hallstahammar Municipality
Bettna parish,Bettna,Bettna socken,Flen Municipality
Dannike  parish,Dannike,Dannike socken,Borås Municipality
Djura  parish,Djura,Leksands parish,Leksand Municipality
Djursdala  parish,Djursdala,Djursdala socken,Vimmerby Municipality
Dalköpinge  parish,Dalköpinge,Bösarps parish,Trelleborg Municipality
Dalstorps  parish,Dalstorp,Dalstorps socken,Tranemo Municipality
Dimbo  parish,Dimbo-Ottravads  parish,Dimbo socken,Tidaholm Municipality
Dimbo-Ottravads  parish,Dimbo-Ottravad,Dimbo  parish,Tidaholm Municipality
Degeberga  parish,Degeberga,Degeberga socken,Kristianstad Municipality
Djurö  parish,"Djurö, Möja and Nämdö parish",Djurö socken,Värmdö Municipality
"Dalhems församling, Gotland",Dalhem,"Dalhem socken, Gotland",Gotland Municipality
Dorotea parish,Dorotea-Risbäcks parish,Dorotea socken,Dorotea Municipality
Dannemora  parish,Dannemorabygdens  parish,Dannemora socken,Östhammar Municipality
Dingtuna  parish,Dingtuna-Lillhärads  parish,Dingtuna socken,Västerås Municipality
Delsbo  parish,Delsbo,Delsbo socken,Hudiksvall Municipality
Spånga-Kista församling,Kista,Spånga,Stockholm Municipality
