col0,col1,col2,col3
Haiti Fed Cup team,tennis,Fédération Haitienne de Tennis,Fed Cup
Madagascar Fed Cup team,tennis,Fédération Malgache de Tennis,Fed Cup
Lesotho Fed Cup team,tennis,Lesotho Lawn Tennis Association,Fed Cup
Antigua and Barbuda Fed Cup team,tennis,Antigua and Barbuda Tennis Association,Fed Cup
Puerto Rico Fed Cup team,tennis,Puerto Rico Tennis Association,Fed Cup
Trinidad and Tobago Fed Cup team,tennis,Tennis TT,Fed Cup
Honduras Fed Cup team,tennis,Federación Hondureña de Tenis,Fed Cup
Guatemala Fed Cup team,tennis,Federación Nacional de Tenis de Guatemala,Fed Cup
Cuba Fed Cup team,tennis,Federacion Cubana de Tenis de Campo,Fed Cup
Costa Rica Fed Cup team,tennis,Federación Costarricense de Tenis,Fed Cup
Bermuda Fed Cup team,tennis,Bermuda Lawn Tennis Association,Fed Cup
