col0,col1,col2,col3
1873 FA Cup Final,association football,1873-03-29,Wanderers F.C.
1872 FA Cup Final,association football,1872-03-16,Wanderers F.C.
1939 FA Cup Final,association football,1939-04-29,Wolverhampton Wanderers F.C.
1914 FA Cup Final,association football,1914-04-25,Burnley F.C.
1953 FA Cup Final,association football,1953-05-02,Blackpool F.C.
1890 FA Cup Final,association football,1890-03-29,Blackburn Rovers F.C.
1956 FA Cup Final,association football,1956-05-05,Birmingham City F.C.
2006 FA Cup Final,association football,2006-05-13,West Ham United F.C.
1923 FA Cup Final,association football,1923-04-28,West Ham United F.C.
1987 FA Cup Final,association football,1987-05-16,Tottenham Hotspur F.C.
1921 FA Cup Final,association football,1921-04-23,Tottenham Hotspur F.C.
1962 FA Cup Final,association football,1962-05-05,Tottenham Hotspur F.C.
1981 FA Cup Final,association football,1981-05-14,Tottenham Hotspur F.C.
