col0,col1,col2
Los Marcellos Ferial,1962-01-01,Tullio Romano
The King Sisters,1935-01-01,Yvonne King
Pentatonix,2011-01-01,Matt Sallee
The McGuire Sisters,1952-01-01,Dorothy McGuire
Bjelleklang,1986-01-01,Carl Einar Traaen
The Gaylords,1949-01-01,Ronnie Gaylord
The Jordanaires,1948-01-01,"Neal Matthews, Jr."
The Crystals,1961-01-01,"Dolores ""Dee Dee"" Kenniebrew"
The Mellomen,1948-01-01,Bill Lee
The Modernaires,1935-01-01,Paula Kelly
King's Singers,1968-01-01,Bob Chilcott
Los Zafiros (Cuba),1961-01-01,Manuel Galbán
The Three Degrees,1963-01-01,Miquel Brown
Boyz II Men,1988-01-01,Nathan Morris
The Drifters,1953-01-01,Ben E. King
Backstreet Boys,1993-01-01,Nick Carter
Comedian Harmonists,1927-01-01,Erich Collin
The Debs,1963-01-01,Charlottia Gilbert
The Southlanders,1950-01-01,Vernon Nesbeth
The Kurt Carr Singers,1987-01-01,Kurt Carr
