col0,col1,col2
Guatemalan Party of Labour,Guatemala,1998-01-01
Communist Party of Australia,Australia,1991-01-01
Algerian Communist Party,Algeria,1964-01-01
Popular Socialist Party,Cuba,1962-01-01
Sammarinese Communist Party,San Marino,1990-01-01
Communist Party of Azerbaijan,Azerbaijan,1991-01-01
Bulgarian Communist Party,Bulgaria,1990-01-01
Romanian Communist Party,Romania,1989-12-22
League of Communists of Slovenia,Slovenia,1990-01-01
Communist Party of Latvia,Latvia,1991-01-01
Communist League,Germany,1991-04-01
