col0,col1,col2,col3
"University of California, Berkeley",Jean Gray Hargrove Music Library,"University of California, Berkeley",United States of America
University of Cincinnati,Hoxworth Blood Center,University of Cincinnati,United States of America
University of Utah,University of Utah Health Care,University of Utah,United States of America
"University of California, Berkeley",Center for Quantum Coherent Science,"University of California, Berkeley",United States of America
"University of California, Los Angeles","California Center for Population Research, University of California, Los Angeles","University of California, Los Angeles",United States of America
University of Cincinnati,"Center for Clinical and Translational Science, University of Cincinnati",University of Cincinnati,United States of America
University of Utah,"Obert C. and Grace A. Tanner Humanities Center, University of Utah",University of Utah,United States of America
"University of California, Los Angeles","Asian American Studies Center, University of California Los Angeles","University of California, Los Angeles",United States of America
"University of California, Davis","Department of Food Science and Technology, University of California, Davis","University of California, Davis",United States of America
"University of California, Berkeley","Center for Latin American Studies, University of California, Berkeley","University of California, Berkeley",United States of America
University of Cincinnati,"Department of Sociology, McMicken College of Arts and Sciences",University of Cincinnati,United States of America
University of Washington,"Diabetes Research Center, University of Washington",University of Washington,United States of America
Purdue University,"Herbert C. Brown Center for Borane Research, Purdue University",Purdue University,United States of America
