col0,col1,col2
Ukrainian Greek Catholic Eparchy of Buchach,2000-01-01,Ukraine
Ukrainian Catholic Eparchy of Kolomyia,1993-01-01,Ukraine
Melkite Greek Catholic Eparchy of Nossa Senhora do Paraíso em São Paulo,1971-01-01,Brazil
Ukrainian Catholic Eparchy of São João Batista em Curitiba,1962-01-01,Brazil
Maronite Catholic Eparchy of Notre-Dame du Liban de Paris,2012-01-01,France
Ethiopian Catholic Eparchy of Emdeber,2003-01-01,Ethiopia
Chaldean Catholic Eparchy of Cairo,1980-01-01,Egypt
Armenian Catholic Eparchy of Alexandria,1885-01-01,Egypt
Eparchy of Piana degli Albanesi,1937-01-01,Italy
Eparchy of Lungro,1919-02-13,Italy
Melkite Greek Catholic Eparchy of Newton,1966-01-01,United States of America
Chaldean Catholic Eparchy of Saint Thomas the Apostle of Detroit,1982-01-01,United States of America
Armenian Catholic Eparchy of Our Lady of Nareg in New York,1981-01-01,United States of America
Syrian Catholic Eparchy of Our Lady of Deliverance of Newark,1995-01-01,United States of America
St. Thomas Syro-Malabar Catholic Eparchy of Chicago,2001-01-01,United States of America
Byzantine Catholic Eparchy of Passaic,1963-01-01,United States of America
Hungarian Catholic Eparchy of Miskolc,1924-01-01,Hungary
Melkite Catholic Eparchy of the Saint-Savior in Montreal,1984-01-01,Canada
Eparchy of Saint Maron of Montreal Maronites,1982-01-01,Canada
Ukrainian Catholic Eparchy of Chełm–Bełz,1230-01-01,Polish–Lithuanian Commonwealth
