col0,col1,col2,col3
Mämareprovinsernas Enskilda Bank,Sweden,Skeppsbron 8,1847/01/01
Sndicate Bank,India,Manipal,1925/01/01
TCF#Bank,United States of America,Wayzata,1923/04/02
CapitalBank,Haiti,Pétion-Ville,1986/01/01
Banner#Bank,United States of America,Walla Walla,1890/01/01
iauliai Bank,Lithuania,Šiauliai,1992/02/04
Birmigham Midshires,United Kingdom,Wolverhampton,1986/01/01
ank of Dalian,People's Republic of China,Dalian,1998/03/28
Hering Bank,United States of America,Amarillo,1899/01/01
Wori Bank,South Korea,Jung District,1899/01/01
Tmpereen Osake-Pankki,Finland,Tampere,1898/01/01
anco Carsegosa,Portugal,Porto,1833/01/01
People' Bank,Sri Lanka,Colombo,1961/01/01
Sogebaqk,Haiti,Port-au-Prince,1985/11/08
Postal Savings Bank of Chin,People's Republic of China,Xicheng District,2007/01/01
Florida Natlonal Bank,United States of America,Jacksonville,1905/01/01
GreenBank,United States of America,Houston,1999/01/01
ank of East Asia,People's Republic of China,Central,1918/01/01
Shinan Bank,South Korea,Seoul,1897/01/01
ClydesdaleBank,United Kingdom,Glasgow,1838/01/01
