col0,col1,col2
Arizona and California Railroad,United States of America,1435 mm track gauge
Mitcheldean Road & Forest of Dean Junction Railway,United Kingdom,1435 mm track gauge
Malang Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Samarang–Joana Stoomtram Maatschappij,Indonesia,1067 mm track gauge
tram system of Willemstad,Curaçao,1000 mm track gauge
Kaliningrad Railway,Russia,1520 mm track gauge
Gernrode-Harzgerode Railway Company,Germany,1000 mm track gauge
Sylter Inselbahn,Germany,1000 mm track gauge
Strassenbahn Schaffhausen–Schleitheim,Switzerland,1000 mm track gauge
Deli Railway Company,Dutch East Indies,1067 mm track gauge
Semarang–Cheribon Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Madoera Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Somerset Railway,United States of America,1435 mm track gauge
Seaboard System Railroad,United States of America,1435 mm track gauge
Sernftal tramway,Switzerland,1000 mm track gauge
Norddeutsche Eisenbahngesellschaft Niebüll,Germany,1435 mm track gauge
"New York, Susquehanna and Western Railway",United States of America,1435 mm track gauge
Oberaargau-Jura Railways,Switzerland,1000 mm track gauge
