col0,col1,col2
nterpol,1998/01/01,Shortlist Music Prize
ustice,2003/01/01,Shortlist Music Prize
The Hiwes,1993/01/01,Shortlist Music Prize
Gorilaz,1998/01/01,Shortlist Music Prize
The Dandz Warhols,1994/01/01,Shortlist Music Prize
Frapz Ferdinand,2002/01/01,Shortlist Music Prize
Doves,1998/01/01,Shortlist Music Prize
Arcade#Fir,2001/01/01,Shortlist Music Prize
LCD Soundsytem,2002/01/01,Shortlist Music Prize
Death Cb for Cutie,1997/01/01,Shortlist Music Prize
Eali Swag District,2009/01/01,BET Award for Best Group
Ready for the Wold,1982/01/01,American Music Award
Tie Time,1981/01/01,American Music Award
