col0,col1,col2
"Academy of Fine Arts, Nuremberg",317,59
University of Hildesheim,6048,720
German Sport University Cologne,6000,874
Munich University of Applied Sciences,18183,500
University of Music and Theatre Leipzig,992,600
Loughborough University,16557,2860
Hochschule Stralsund,2453,240
Schmalkalden University of Applied Sciences,2836,227
Fachhochschule Lübeck,4339,441
Fachhochschule Kiel,7772,466
FH Aachen,13671,930
University of Applied Sciences Jena,4702,436
New Mexico State University,18500,1200
Dortmund University of Applied Sciences and Arts,13559,749
Baden-Württemberg Cooperative State University,34390,2004
South Westphalia University of Applied Sciences,14017,838
University of Calcutta,22520,5500
Western Sydney University,37426,2500
Regensburg University of Applied Sciences,11000,755
Jade University of Applied Sciences,7600,500
