col0,col1,col2
Parliament of the Province of Canada,Province of Canada,1841-02-10
Great National Assembly,Socialist Republic of Romania,1948-01-01
Folketing,Kingdom of Denmark,1849-01-01
Reichstag,North German Confederation,1866-01-01
Supreme Soviet of the Ukrainian Soviet Socialist Republic,Ukrainian Soviet Socialist Republic,1937-01-01
Landtag of Salzburg,Salzburg,1920-01-01
Oireachtas of the Irish Free State,Irish Free State,1922-01-01
General Assembly of the Ottoman Empire,Ottoman Empire,1876-11-23
Reichstag,Nazi Germany,1933-01-01
Reichstag,Nazi Germany,1919-01-01
Parliament of Åland,Åland Islands,1922-06-09
Knesset,Israel,1949-01-01
Islamic Consultative Assembly,Iran,1906-10-06
National Assembly,Ecuador,2008-10-27
Parliament of Singapore,Singapore,1965-08-09
House of Representatives,Republic of Cyprus,1960-01-01
Parliament of Greenland,Greenland,1979-01-01
Saeima,Latvia,1922-01-01
