col0,col1,col2,col3
33rd Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2019-02-02
32nd Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2018-02-03
31st Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2017-02-04
30th Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2016-02-06
29th Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2015-02-07
28th Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2014-02-09
27th Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2013-02-17
26th Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2012-02-19
22nd Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2008-02-03
24th Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2010-02-14
25th Goya Awards,Goya Awards,Academia de las Artes y las Ciencias Cinematográficas de España,2011-02-13
