col0,col1,col2
A.C. Palazzolo A.S.D.,2013-01-01,Palazzolo Acreide
SK Horácká Slavia Třebíč,1948-01-01,Třebíč
DSK Třebíč,1952-01-01,Třebíč
FC Slavia Třebíč,2002-01-01,Třebíč
TJ Třebíč,1992-01-01,Třebíč
TJ Spartak Třebíč,1986-01-01,Třebíč
TJ SKP Gavin Třebíč,1995-01-01,Třebíč
A.C.D. Mussolente,2018-01-01,Mussolente
FC Cincinnati,2018-01-01,Cincinnati
Lansing Ignite FC,2019-10-21,Lansing
A.S.D. S.F.F. Atletico,2019-01-01,Fiumicino
A.S.D. Maccarese Calcio,2013-01-01,Fiumicino
A.S.D. Città de la Cava 1394,2012-01-01,Cava de' Tirreni
Gruppo Sportivo Pirelli,1968-01-01,Milan
Kabewiak Prudnik,1965-01-01,Prudnik
Gimnástica Arandina,1987-01-01,Aranda de Duero
CSO Bragadiru,2018-08-01,Bragadiru
Polisportiva Nocera Superiore,1988-01-01,Nocera Superiore
A.S.D. Città di Agropoli,2015-01-01,Campagna
Neuchâtel Xamax,2013-01-01,Neuchâtel
A.S.D. Castellalto,2016-01-01,Castellalto
AEK Karava FC,1974-01-01,Karavas
Th.O.I. Avgorou FC,2016-01-01,Avgorou
Olympias Frenarou FC,2000-01-01,Frenaros
FC Metalosport Galați,2018-01-01,Galați
Unirea Timișoara,1926-01-01,Timișoara
A.S.D. Città di Giulianova 1924,2016-01-01,Giulianova
Henrique Lage Futebol Clube,1960-01-01,Santa Catarina
Olympique Saint-Maurice,1999-03-31,Saint-Maurice-de-Beynost
FC Markkleeberg,1994-01-01,Markkleeberg
Pancyprian Football Club,1924-03-01,Nicosia
ASOB Vatili,1977-01-01,Vatili
Parideio Drosias,t837688722,Larnaca Municipality
"Kentro Neotitas Kalou Choriou ""Commandaria""",1998-01-01,"Kalo Chorio, Limassol"
AEK Kornos,2013-01-01,Kornos
EAS Ayios Dhometios,2016-01-01,Agios Dometios
Apollon Athienou,1972-01-01,Athienou
Othellos Famagusta,1962-01-01,Famagusta
Arion Lemesou,1970-01-01,Limassol
