col0,col1,col2
3rd Infantry Division,1934-10-01,1945-04-21
29th Infantry Division,1936-01-01,1945-01-01
6th Infantry Division,1934-01-01,1945-01-01
26th Infantry Division,1936-01-01,1944-01-01
24th Infantry Division,1941-01-01,1970-01-01
24th Infantry Division,1935-01-01,1945-01-01
132nd Infantry Division,1940-01-01,1945-01-01
8th Infantry Division,1917-01-01,1992-01-01
10th Infantry Division,1934-01-01,1945-01-01
10th Division,1818-01-01,1919-01-01
Guards Division,1915-08-01,1946-12-01
