col0,col1,col2,col3
Yorkshire Brewery building,1876-01-01,Australia,Carlton & United Breweries
Orval Brewery,1931-01-01,Belgium,Orval Abbey
Petaluma and Santa Rosa Railway Powerhouse,1903-01-01,United States of America,Petaluma and Santa Rosa Railroad
MacTarnahan's Brewing Company,1986-01-01,United States of America,Florida Ice & Farm Co.
Mill Street Brewery,2002-01-01,Canada,Labatt Brewing Company
Goose Island Brewery,1988-01-01,United States of America,Anheuser-Busch InBev
Westmalle Brewery,1836-01-01,Belgium,Westmalle Abbey
HEINEKEN Mexico,1988-01-01,Mexico,Heineken
Cruzcampo,1904-01-01,Spain,Heineken
Hoegaarden Brewery,1966-01-01,Belgium,Anheuser-Busch InBev
