col0,col1,col2,col3
Aboriginal Shire of Palm Island,Great Palm Island,Queensland,Palm Island Aboriginal Shire Council
North Burnett Region,Gayndah,Queensland,North Burnett Regional Council
Shire of Murweh,Charleville,Queensland,Murweh Shire Council
City of Mount Isa,Mount Isa,Queensland,Mount Isa City Council
Shire of McKinlay,Julia Creek,Queensland,McKinlay Shire Council
Mackay Region,Mackay,Queensland,Mackay Regional Council
Longreach Region,Longreach,Queensland,Longreach Regional Council
Isaac Region,Clermont,Queensland,Isaac Regional Council
Gympie Region,Gympie,Queensland,Gympie Regional Council
Goondiwindi Region,Goondiwindi,Queensland,Goondiwindi Regional Council
Fraser Coast Region,Hervey Bay,Queensland,Fraser Coast Regional Council
Shire of Flinders,Hughenden,Queensland,Flinders Shire Council
Shire of Cook,Cooktown,Queensland,Cook Shire Council
Aboriginal Shire of Cherbourg,Cherbourg,Queensland,Cherbourg Aboriginal Shire Council
Cassowary Coast Region,Innisfail,Queensland,Cassowary Coast Regional Council
Cairns Region,Cairns,Queensland,Cairns Regional Council
Shire of Burdekin,Ayr,Queensland,Burdekin Shire Council
Shire of Boulia,Boulia,Queensland,Boulia Shire Council
Blackall-Tambo Region,Blackall,Queensland,Blackall-Tambo Regional Council
Shire of Banana,Biloela,Queensland,Banana Shire Council
