col0,col1,col2,col3,col4
Augustana Divinity School,147,Neuendettelsau,сhurch college,Germany
Friedensau Adventist University,188,Möckern,сhurch college,Germany
Lutheran University of Applied Sciences Nuremberg,1197,Nuremberg,сhurch college,Germany
Catholic University of Eichstätt-Ingolstadt,4910,Ingolstadt,сhurch college,Germany
Catholic University of Applied Social Sciences,1347,Berlin,university of applied sciences,Germany
Katholische Hochschule Nordrhein-Westfalen,4030,Aachen,university of applied sciences,Germany
Catholic University of Applied Sciences Freiburg,1716,Freiburg im Breisgau,university of applied sciences,Germany
Katholische Stiftungsfachhochschule München,2166,Munich,university of applied sciences,Germany
Hochschule für Katholische Kirchenmusik und Musikpädagogik Regensburg,90,Regensburg,university of applied sciences,Germany
"FH Diakonie, Bielefeld",559,Bielefeld,university of applied sciences,Germany
Protestant College for Social service Dresden,627,Dresden,university of applied sciences,Germany
Protestant College for Church Music in Halle,49,Halle (Saale),university of applied sciences,Germany
College of Church Music Dresden,30,Dresden,university of applied sciences,Germany
Moritzburg Protestant College,93,Moritzburg,university of applied sciences,Germany
Protestant University of Applied Sciences Berlin,1372,Berlin,university of applied sciences,Germany
