col0,col1,col2,col3
National Democratic Congress,John Mahama,Ghana,Jerry Rawlings
Workers' Party of Korea,Kim Jong-un,North Korea,Kim Il-sung
Republican People's Party,Kemal Kılıçdaroğlu,Turkey,Mustafa Kemal Atatürk
Law and Justice,Jarosław Kaczyński,Poland,Lech Kaczyński
The Left,Bernd Riexinger,Germany,Oskar Lafontaine
Alliance for the Future of Austria,Josef Bucher,Austria,Jörg Haider
Alliance for Italy,Francesco Rutelli,Italy,Francesco Rutelli
Unity Party,István Bethlen,Kingdom of Hungary,István Bethlen
German Workers' Party,Anton Drexler,Weimar Republic,Anton Drexler
Spartacus League,Karl Liebknecht,German Reich,Karl Liebknecht
Agir,Franck Riester,France,Franck Riester
Revival Party,Vadim Mișin,Moldova,Vadim Mișin
Movement for Democratic Change – Tsvangirai,Morgan Tsvangirai,Zimbabwe,Morgan Tsvangirai
Democratic Party of Albania,Sali Berisha,Albania,Sali Berisha
Party of Regions,Mykola Azarov,Ukraine,Mykola Azarov
Patriotic Party,Otto Pérez Molina,Guatemala,Otto Pérez Molina
National Front Party,Mohammed Magariaf,Libya,Mohammed Magariaf
Democratic Change,Ricardo Martinelli,Panama,Ricardo Martinelli
General People's Congress,Abdrabbuh Mansour Hadi,Yemen,Abdrabbuh Mansour Hadi
Party for Bosnia and Herzegovina,Haris Silajdžić,Bosnia and Herzegovina,Haris Silajdžić
