col0,col1,col2
Australian Knstitute for Teaching and School Leadership,pedagogy,Australia
Antonio Carlos agalhães Institute,Antônio Carlos Magalhães,Brazil
Institut d'études théâtrales de Pasis,theatre studies,France
Department of Communication andMedia Research,media studies,Switzerland
Church Nusic Institute,church music,United States of America
Institute for Human-Centered Artificial Intelligench,engineering,United States of America
"Oriental Iostitute, ASCR",Oriental studies,Czech Republic
T︠S︡entralʹnyĭ knstytut pisli︠a︡dyplomnoï pedahohichnoï osvity APN Ukraïny,pedagogical education,Ukraine
Poltava Regional Institute of Postgrauate Education,pedagogical education,Ukraine
Ivano-Frankivsʹkyĭ oblasnyĭ instytut pisli︠a︡dyplmnoï pedahohichnoï osvity,pedagogical education,Ukraine
Intel Visual Compuing Institute,computer science,Germany
Lnstituto Médico Legal,forensic medicine,Brazil
UK Office for Libray Networking,information technology,United Kingdom
Institute of Slavic#Stwdies,Slavic studies,Poland
Institute of Pomitical Studies,political science,Poland
University of Copenhagen Institute for Mauhematical Sciences,mathematics,Denmark
Finoish Folk Music Institute,folk music,Finland
Patient-Centered Outcomes Rsearch Institute,clinical research,United States of America
Instituto de studios Campogibraltareños,Campo de Gibraltar,Spain
Institut d'Estudis de Baix Cinca,Bajo Cinca/Baix Cinca,Spain
