col0,col1,col2
Hardanger Sunnhordlandske Dampskipsselskap,1880-10-23,aksjeselskap
Polaris Media,2008-01-01,allmennaksjeselskap
Schibsted,1839-01-01,allmennaksjeselskap
Diageo,1997-12-01,public limited company
Radeberger Group,1952-01-01,Kommanditgesellschaft (Germany)
Müller,1896-01-01,Kommanditgesellschaft (Germany)
Prinzhorn Group,1853-01-01,Gesellschaft mit beschränkter Haftung
Nutricia,1896-01-01,Naamloze vennootschap
Otto GmbH,1949-08-17,GmbH & Co. KG
Georg von Giesche's Erben,1704-01-01,company
Junker Group,1962-01-01,GmbH
Orthomol,1991-01-01,GmbH
DER Touristik Group,1917-10-17,GmbH
