col0,col1,col2
1st Infantry Division,Königsberg,World War II
10th Mountain Division,Fort Drum,World War II
24th Infantry Division,Duchy of Courland and Semigallia,World War II
4th Infantry Division,Jalandhar,World War II
337th Infantry Division,Kempten,World War II
9th Infantry Division,Gießen,World War II
4th Infantry Division,Dresden,World War II
29th Infantry Division,Erfurt,World War II
7th Infantry Division,Munich,World War II
26th Infantry Division,Cologne,World War II
2nd Infantry Division,Fort Lewis,World War I
3rd Division,Bulford,World War I
7th Infantry Division,McChord Field,World War I
3rd Infantry Division,Fort Stewart,World War I
