col0,col1,col2,col3
Roman Catholic Theological Institute of Iași,1886-01-01,Romania,Iași
Nagasaki Junshin Catholic University,1998-01-01,Japan,Nagasaki
Cardinal Stritch University,1937-01-01,United States of America,Milwaukee
Universidade Católica do Salvador,1961-10-19,Brazil,Salvador
Ukrainian Catholic University,1929-10-06,Ukraine,Lviv
Kyoto Notre Dame University,1961-01-01,Japan,Kyoto
Catholic University in Ružomberok,2000-01-01,Slovakia,Ružomberok
Tilburg University,1927-01-01,Netherlands,Tilburg
"Catholic University ""Our Lady of Good Counsel""",2004-01-01,Albania,Tirana
University of Saint Joseph,1996-01-01,People's Republic of China,Macau
Notre Dame Institute of Education,1991-01-01,Pakistan,Karachi
Bethlehem University,1973-01-01,State of Palestine,Bethlehem
Catholic University of Zimbabwe,1999-01-01,Zimbabwe,Harare
