col0,col1,col2
REWE Group,Cologne,Germany
Network Bahia,Salvador,Brazil
HNA Group,Haikou,People's Republic of China
Tencent,Shenzhen,People's Republic of China
Textron Systems (United Kingdom),Ipswich,United Kingdom
Electric & Musical Industries Ltd.,London,United Kingdom
Thorn Electrical Industries,London,United Kingdom
Cofina,Porto,Portugal
Intersport,Bern,Switzerland
DISA,Copenhagen,Denmark
Wihuri,Kulosaari,Finland
Hitachi,Chiyoda-ku,Japan
Being Inc.,Minato-ku,Japan
Sony,Minato-ku,Japan
Meitetsu Group,Nagoya,Japan
Bosch Corporation,Tokyo,Japan
Mitsui Group,Tokyo,Japan
Mitsubishi,Tokyo,Japan
3M (Canada),Brockville,Canada
Seagram Company Ltd.,Montreal,Canada
