col0,col1,col2
Gymnasium Bayreuther Straße,1907-01-01,Germany
Stadtgymnasium Detmold,1830-01-01,Germany
Gymnasium Sacre Coeur Wien,1868-01-01,Austria
Graz International Bilingual School,1991-01-01,Austria
Internatsschule für Schisportler in Stams,1967-01-01,Austria
Europagymnasium Klagenfurt,1552-01-01,Austria
Hernalser Gymnasium Geblergasse,1872-01-01,Austria
Gymnasium Neufeld,1966-01-01,Switzerland
Gymnasium Kirchenfeld,1834-01-01,Switzerland
Gymnasium Immensee,1895-01-01,Switzerland
Freies Gymnasium Bern,1859-01-01,Switzerland
Ressu Upper Secondary School,1891-01-01,Finland
Zrínyi Ilona Gimnázium,1846-01-01,Hungary
Városmajori Gimnázium,1990-01-01,Hungary
Verseghy Ferenc Grammar School,1831-01-01,Hungary
Türr István Gimnázium és Kollégium,1638-01-01,Hungary
Árpád Gimnázium,1956-07-01,Hungary
Teleki Blanka high school and junior high school,1876-01-01,Hungary
Sárospatak Reformed College,1531-01-01,Hungary
Színes School in Tata,1992-01-01,Hungary
Szinyei Merse Pál Gimnázium,1897-01-01,Hungary
"Szilágyi Erzsébet High School, Eger, Hungary",1954-01-01,Hungary
Bundesrealgymnasium Salzburg,1851-01-01,Austria
"Friedrich-Wilhelms-Gymnasium (Neuruppin, Germany)",1834-01-01,Kingdom of Prussia
Gymnasium Oberhaching,1977-01-01,Germany
