col0,col1,col2,col3,col4
Corps Franconia Darmstadt,Darmstadt,Weinheimer Senioren-Convent,1889-01-01,German Student Corps
Corps Thuringia Heidelberg,Heidelberg,Weinheimer Senioren-Convent,1908-06-17,German Student Corps
Corps Franconia Fribergensis,Freiberg,Weinheimer Senioren-Convent,1838-01-01,German Student Corps
Corps Frisia Göttingen,Göttingen,Weinheimer Senioren-Convent,1811-01-01,German Student Corps
Corps Teutonia Stuttgart,Stuttgart,Weinheimer Senioren-Convent,1852-01-01,German Student Corps
Corps Teutonia-Hercynia Braunschweig,Brunswick,Weinheimer Senioren-Convent,1866-01-01,German Student Corps
Corps Suevo-Guestphalia München,Stuttgart,Weinheimer Senioren-Convent,1877-01-01,German Student Corps
Corps Slesvico-Holsatia,Hanover,Weinheimer Senioren-Convent,1848-01-01,German Student Corps
Corps Stauffia,Stuttgart,Weinheimer Senioren-Convent,1847-01-01,German Student Corps
Corps Silesia Breslau zu Frankfurt,Wrocław,Kösener Senioren-Convents-Verband,1821-05-24,German Student Corps
Corps Saxonia Karlsruhe,Karlsruhe,Weinheimer Senioren-Convent,1856-02-27,German Student Corps
Corps Saxonia Hannover,Hanover,Weinheimer Senioren-Convent,1852-02-27,German Student Corps
