col0,col1,col2
Samir & Viktor,Sweden,Melodifestivalen 2015: 2nd preselection round
Electro Velvet,United Kingdom,Eurovision Song Contest 2015
Gemeliers,Spain,La Voz Kids
The Common Linnets,Netherlands,Eurovision Song Contest 2014
Freaky Fortune,Greece,Eurovision Song Contest 2014
Amine and Hamza M'raihi,Tunisia,Afro-Pfingsten Festival
Sophie & Magaly,France,Eurovision Song Contest 1980
Jarkko & Laura,Finland,Eurovision Song Contest 1969
Hot Eyes,Denmark,Eurovision Song Contest 1985
Aleksandra and Konstantin,Belarus,Eurovision Song Contest 2004
USNK,Romania,"X-Faktor, series 8"
Eye Cue,North Macedonia,Eurovision Song Contest 2018
ZiBBZ,Switzerland,Eurovision Song Contest 2018
Icona Pop,Sweden,"Så mycket bättre, season 8"
Serge & Christine Ghisoland,Belgium,Eurovision Song Contest 1972
Baccara,Spain,Eurovision Song Contest 1978
Bardo,United Kingdom,Eurovision Song Contest 1982
Dollie de Luxe,Norway,Eurovision Song Contest 1984
Sergio y Estíbaliz,Spain,Eurovision Song Contest 1975
Azúcar Moreno,Spain,Eurovision Song Contest 1990
