col0,col1,col2
Platov International Airport,3236000,50629.0
"""Kaluga"" (Grabtsevo) Airport",100,200.0
Bornholm Airport,15919,1.6
Sønderborg Airport,63979,81.0
Dresden Airport,1758913,280.0
Dalaman Airport,4559246,615.0
Abu Dhabi International Airport,24482119,17.0
Weeze Airport,1669476,620.0
Aarhus Airport,500365,2.6
Billund Airport,199549,3.3
Kitakyushu Airport,1638783,373.0
Baltimore/Washington International Thurgood Marshall Airport,27145831,3596.3
Newark Liberty International Airport,46065175,820.0
Dallas/Fort Worth International Airport,69112607,6967.0
Vnukovo International Airport,1215640,823.1306
Helsinki Airport,20848838,650.0
Hartsfield–Jackson Atlanta International Airport,107394029,1902.0
O'Hare International Airport,83245472,2914.0
