col0,col1,col2
Cervélo-Bigla 2017,Cervélo-Bigla Pro Cycling,Germany
Canyon Sram Racing 2017,Canyon-SRAM Racing,Germany
China Chongming-Liv 2017,China Liv Pro Cycling,People's Republic of China
Team WNT 2017,WNT–Rotor Pro Cycling,United Kingdom
Team WNT 2017,WNT–Rotor Pro Cycling,United Kingdom
Drops 2017,Drops,United Kingdom
Podium Ambition 2016,Podium Ambition Pro Cycling,United Kingdom
Wiggle High5 2017,Wiggle High5 Pro Cycling,United Kingdom
FDJ-Nouvelle Aquitaine-Futuroscope 2017,FDJ-Nouvelle Aquitaine-Futuroscope,France
Parkhotel Valkenburg-Destil 2017,Parkhotel Valkenburg,Netherlands
Boels Dolmans 2017,Boels Dolmans Cycling Team,Netherlands
Bigla 2014,Cervélo-Bigla Pro Cycling,Switzerland
Valcar PBM 2017,Valcar Cylance,Italy
Giusfredi-Bianchi 2017,Giusfredi Bianchi,Italy
Aromitalia Vaiano 2017,Aromitalia Vaiano,Italy
Servetto Footon 2014,Servetto–Stradalli Cycle–Alurecycling,Italy
Servetto Giusta 2017,Servetto–Stradalli Cycle–Alurecycling,Italy
Servetto Footon 2016,Servetto–Stradalli Cycle–Alurecycling,Italy
SC Michela Fanini 2017,S.C. Michela Fanini,Italy
Top Girls Fassa Bortolo 2017,Top Girls Fassa Bortolo,Italy
Top Girls Fassa Bortolo 2016,Top Girls Fassa Bortolo,Italy
Alé Cipollini Galassia 2017,Alé Cipollini,Italy
BePink Cogeas 2017,Bepink,Italy
Virtu Cycling Women 2017,Team Virtu Cycling Women,Denmark
Lares-Waowdeals Women 2017,Lares-Waowdeals Women,Belgium
Lensworld-Kuota 2017,Lensworld-Kuota,Belgium
Topsport Vlaanderen-Pro-Duo 2014,Experza–Footlogix Ladies Cycling Team,Belgium
Sport Vlaanderen-Etixx 2017,Experza–Footlogix Ladies Cycling Team,Belgium
Topsport Vlaanderen-Etixx 2016,Experza–Footlogix Ladies Cycling Team,Belgium
Lotto Soudal Ladies 2017,Lotto Belisol Ladies,Belgium
Illuminate 2017,Illuminate,United States of America
Pepper Palace-The Happy Tooth 2015,Pepper Palace p/b The Happy Tooth,United States of America
Colavita-Bianchi 2017,Colavita/Bianchi,United States of America
Visit Dallas DNA 2017,Visit Dallas DNA Pro Cycling,United States of America
Visit Dallas DNA 2016,Visit Dallas DNA Pro Cycling,United States of America
Hagens Berman-Supermint 2017,Hagens Berman–Supermint,United States of America
Cylance 2017,Cylance Pro Cycling,United States of America
UnitedHealthcare Women's 2017,UnitedHealthcare Women's Team,United States of America
Rally 2017,Rally Cycling,United States of America
Rally 2016,Rally Cycling,United States of America
Sho-Air Twenty20 2017,TWENTY20 p/b Sho-Air,United States of America
