col0,col1,col2
bus line 904 (MVV),Münchner Verkehrs- und Tarifverbund,DB Regio Bus Bayern
bus line 981,Verkehrsverbund Berlin-Brandenburg,Stadtverkehrsgesellschaft Frankfurt (Oder)
bus linie 206,Verkehrs- und Tarifverbund Stuttgart,Omnibus-Verkehr Ruoff
bus line 210 (MVV),Münchner Verkehrs- und Tarifverbund,Busbetrieb Josef Ettenhuber
bus line 160 (Munich),Münchner Verkehrs- und Tarifverbund,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 134 (Munich),Münchner Verkehrs- und Tarifverbund,Münchner Verkehrsgesellschaft mbH (MVG)
bus line X50 (Munich),Münchner Verkehrs- und Tarifverbund,Münchner Verkehrsgesellschaft mbH (MVG)
bus line X98 (Munich),Münchner Verkehrs- und Tarifverbund,Münchner Verkehrsgesellschaft mbH (MVG)
bus line X30 (Munich),Münchner Verkehrs- und Tarifverbund,Münchner Verkehrsgesellschaft mbH (MVG)
bus line X80 (Munich),Münchner Verkehrs- und Tarifverbund,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 132 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 186 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 172 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 191 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 149 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 158 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 100 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
bus line 161 (Munich),Munich Bus System,Münchner Verkehrsgesellschaft mbH (MVG)
Bus line 187,Bus transport in Berlin,Berliner Verkehrsbetriebe
BVG line 300,Bus transport in Berlin,Berliner Verkehrsbetriebe
BVG line 197,Bus transport in Berlin,Berliner Verkehrsbetriebe
BVG line 291,Bus transport in Berlin,Berliner Verkehrsbetriebe
BVG line 240,Bus transport in Berlin,Berliner Verkehrsbetriebe
