col0,col1,col2,col3
Leicester City F.C.,Leicester,Brendan Rodgers,Leicester
SV Falkensee-Finkenkrug,Falkensee,Frank Rohde,Falkensee
Wuppertaler SV,Wuppertal,Reinhold Fanz,Wuppertal
SV Mehring,Mehring,Dino Toppmöller,Mehring
SSV Markranstädt,Markranstädt,Jürgen Raab,Markranstädt
VfR Aalen,Aalen,Ralph Hasenhüttl,Aalen
FC 08 Villingen,Villingen-Schwenningen,Martin Braun,Villingen-Schwenningen
FC Rot-Weiß Erfurt,Erfurt,Alois Schwartz,Erfurt
Borussia Dortmund II,Dortmund,David Wagner,Dortmund
Adelaide United Football Club,Charles Sturt,Guillermo Amor,Adelaide
Füchse Berlin Reinickendorf,Berlin,Christian Backs,Germany
