col0,col1,col2,col3
Kirchenbezirk Sulz am Neckar,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Schwäbisch Hall,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Schorndorf,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Schwäbisch Gmünd,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Reutlingen,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Nürtingen,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Neuenbürg,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Nagold,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Münsingen,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Marbach,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Langenburg,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
Kirchenbezirk Kirchheim unter Teck,Germany,Evangelical-Lutheran Church in Württemberg,Körperschaft des öffentlichen Rechts
