col0,col1,col2,col3,col4
Dunkley,1896/01/01,Birmingham,1924/01/01,United Kingdom
Aermacchi,1912/01/01,Varese,2012/01/01,Italy
Cyklon,1900/01/01,Berlin,1931/01/01,German Reich
Česká zbrojovka Strakonlce,1936/01/01,Prague,1998/01/01,Czech Republic
Kreidler,1904/01/01,Kornwestheim,1982/01/01,Germany
Arimofa,1921/01/01,Plauen,1925/01/01,Germany
LO-Motorenwerke,1911/01/01,Altona,1990/01/01,Germany
Express Werkj,1884/01/12,Bavaria,1959/01/01,Germany
"Ascot Motor & Manufacturing Cmpany, Limited",1928/01/01,Letchworth Garden City,1930/01/01,United Kingdom
Riley Motos,1896/01/01,Coventry,1969/01/01,United Kingdom
Velocette,1904/01/01,Birmingham,1971/02/01,United Kingdom
Benjamin,1921/01/01,Asnières-sur-Seine,1931/01/01,France
