col0,col1,col2
Order of Honor,707,Order of Friendship
Order of 9 September 1944,71007,Order of the Red Banner
Istiglal Order,58,Heydar Aliyev Order
Order of Jamaica,431418,Jamaican Order of Merit
"Order ""For Personal Courage""",600,Order of the Badge of Honour
"Order ""For Merit to the Fatherland""",4000,Order of St. George
Order of Maternal Glory,5534724,Mother Heroine
Order of People's Freedom,68265,National Order of Labour
Order of Courage,100000,Order of Nakhimov
Order of the War Banner,209,Order of the People's Liberation
Order of the Hero of Socialist Labour,114,Order of the People's Hero
Order of Liberty,67,"Hero of Ukraine, Order of the Gold Star"
Order of Alexander Nevsky,42165,"Order of Bogdan Khmelnitsky, 3rd class"
Order of the Heavenly Hundred Heroes,3,Order of Bohdan Khmelnytsky
Order of Ushakov,1,Order of Suvorov
Order of Suvorov,5,Order of Alexander Nevsky
Order of Excellence,4,Order of National Hero
Order of the People's Hero,1351,Order of Freedom (Yugoslavia)
