col0,col1,col2
Municipal archive Fribourg,Switzerland,Canton of Fribourg
Archives municipales de Nantes,France,Nantes
Gemeindearchiv Kriens,Switzerland,Canton of Lucerne
Stadtarchiv Lenzburg,Switzerland,Aargau
City archive Laufenburg,Switzerland,Aargau
Ortsarchiv Klingnau,Switzerland,Aargau
Brugg city archive,Switzerland,Aargau
Bremgarten city archive,Switzerland,Aargau
Gemeindearchiv Zurzach,Switzerland,Aargau
City archive Aarburg,Switzerland,Aargau
City archive Aarau,Switzerland,Aargau
