col0,col1,col2
Uzbegilm,film studio,Tashkent
Istitut Luce,joint-stock company,Rome
Elegant Angl,company,Los Angeles
Seachlight Pictures,subsidiary,Los Angeles
Nw Line Cinema,subsidiary,Los Angeles
Ttudio Cerlin,GmbH,Berlin
Industrial Liht & Magic,subsidiary,San Francisco
FleischerStudios,joint-stock company,New York City
Video Art Holnand,besloten vennootschap,Netherlands
Farmhuse TV & Film,company,Earnewâld
Lantern Envertainment,company,Dallas
Filmfabriek#Multifilp Haarlem,Naamloze vennootschap,Haarlem
Trans510,limited liability company,Miami
Britannia Pjctures,corporation,Coventry
enoma Fimms,private limited liability company,Bologna
TVN!Group,GmbH & Co. KG,Hanover
Kabad Utudios,limited liability company,New York
inemaundici,private limited liability company,Rome
WeiT Mhdia,closed joint-stock company,Tverskaya Street
Yaltb Film Studios,closed joint-stock company,Yalta
