col0,col1,col2
Supergiant Games,Bastion,Linux Foundation
Slack Technologies,software,Business Software Alliance
Acornsoft,video game,Linux Foundation
Gremlin Interactive,Wanted: Monty Mole,Linux Foundation
Square Enix,software,game
Ubisoft,software,game
Take-Two Interactive,software,game
id Software,software,German Games Industry Association
Crytek,software,German Games Industry Association
"Activision Publishing, Inc.",software,Wi-Fi Alliance
NCsoft,software,Linux Foundation
Valve Corporation,software,Linux Foundation
BioWare,software,Academy of Interactive Arts & Sciences
NEC,computer hardware,World Wide Web Consortium
Daedalic Entertainment,video game,game
Insomniac Games,Spyro,Academy of Interactive Arts & Sciences
Ubisoft Blue Byte,Anno,game
InnoGames,video game,German Games Industry Association
Piranha Bytes,software,German Games Industry Association
Epic Games,software,Linux Foundation
