col0,col1,col2,col3
Rheinland-Westfalen-Lippe University of Applied Sciences,2000,German Rectors' Conference,North Rhine-Westphalia
University of Applied Sciences Stuttgart,3738,German Rectors' Conference,Stuttgart
FH Aachen,13671,European University Association,Aachen
Protestant University of Applied Sciences Berlin,1372,German Rectors' Conference,Berlin
Technische Hochschule Mittelhessen,13790,German Rectors' Conference,Friedberg
Hochschule Furtwangen University,6687,German Rectors' Conference,Furtwangen im Schwarzwald
Hochschule Mittweida,7057,German Rectors' Conference,Mittweida
Friedensau Adventist University,188,Bundesverband Kulturarbeit in der evangelischen Jugend,Möckern
University of Applied Sciences Appollon,1242,Deutscher Dialogmarketing Verband,Bremen
Deggendorf Institute of Technology,5760,European University Association,Deggendorf
